N,Grafo,Aciertos0,[[0, 'B', 'A', 'B', 'C', 'D', 'C', 'C', 'E', 'E'], ['B', [0, 0], [-35, 35], [-38, 38], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['A', [-35, 35], [0, 0], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['B', [-38, 38], [-35, 35], [0, 0], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['C', [-43, 31], [-39, 28], [-43, 31], [0, 0], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['D', [-39, 31], [-35, 28], [-39, 31], [-32, 36], [0, 0], [-32, 36], [-32, 36], [-30, 37], [-30, 37]], ['C', [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [0, 0], [-36, 36], [-34, 37], [-34, 37]], ['C', [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [0, 0], [-34, 37], [-34, 37]], ['E', [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [0, 0], [-37, 37]], ['E', [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [-37, 37], [0, 0]]],472
1,[[0, 'E', 'A', 'C', 'A', 'B', 'C', 'E'], ['E', [0, 0], [-42, 28], [-37, 34], [-42, 28], [-44, 29], [-37, 34], [-37, 37]], ['A', [-28, 42], [0, 0], [-28, 39], [-33, 33], [-35, 35], [-28, 39], [-28, 42]], ['C', [-34, 37], [-39, 28], [0, 0], [-39, 28], [-43, 31], [-36, 36], [-34, 37]], ['A', [-28, 42], [-33, 33], [-28, 39], [0, 0], [-35, 35], [-28, 39], [-28, 42]], ['B', [-29, 44], [-35, 35], [-31, 43], [-35, 35], [0, 0], [-31, 43], [-29, 44]], ['C', [-34, 37], [-39, 28], [-36, 36], [-39, 28], [-43, 31], [0, 0], [-34, 37]], ['E', [-37, 37], [-42, 28], [-37, 34], [-42, 28], [-44, 29], [-37, 34], [0, 0]]],349
2,[[0, 'C', 'B', 'A', 'B', 'C', 'D', 'C', 'C', 'E', 'E'], ['C', [0, 0], [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['B', [-31, 43], [0, 0], [-35, 35], [-38, 38], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['A', [-28, 39], [-35, 35], [0, 0], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['B', [-31, 43], [-38, 38], [-35, 35], [0, 0], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['C', [-36, 36], [-43, 31], [-39, 28], [-43, 31], [0, 0], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['D', [-32, 36], [-39, 31], [-35, 28], [-39, 31], [-32, 36], [0, 0], [-32, 36], [-32, 36], [-30, 37], [-30, 37]], ['C', [-36, 36], [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [0, 0], [-36, 36], [-34, 37], [-34, 37]], ['C', [-36, 36], [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [0, 0], [-34, 37], [-34, 37]], ['E', [-37, 34], [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [0, 0], [-37, 37]], ['E', [-37, 34], [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [-37, 37], [0, 0]]],336
3,[[0, 'B', 'A', 'B', 'C', 'D', 'C', 'C', 'E', 'E'], ['B', [0, 0], [-35, 35], [-38, 38], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['A', [-35, 35], [0, 0], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['B', [-38, 38], [-35, 35], [0, 0], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['C', [-43, 31], [-39, 28], [-43, 31], [0, 0], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['D', [-39, 31], [-35, 28], [-39, 31], [-32, 36], [0, 0], [-32, 36], [-32, 36], [-30, 37], [-30, 37]], ['C', [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [0, 0], [-36, 36], [-34, 37], [-34, 37]], ['C', [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [0, 0], [-34, 37], [-34, 37]], ['E', [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [0, 0], [-37, 37]], ['E', [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [-37, 37], [0, 0]]],472
4,[[0, 'C', 'B', 'A', 'B', 'C', 'D', 'C', 'C', 'E', 'E'], ['C', [0, 0], [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['B', [-31, 43], [0, 0], [-35, 35], [-38, 38], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['A', [-28, 39], [-35, 35], [0, 0], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['B', [-31, 43], [-38, 38], [-35, 35], [0, 0], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['C', [-36, 36], [-43, 31], [-39, 28], [-43, 31], [0, 0], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['D', [-32, 36], [-39, 31], [-35, 28], [-39, 31], [-32, 36], [0, 0], [-32, 36], [-32, 36], [-30, 37], [-30, 37]], ['C', [-36, 36], [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [0, 0], [-36, 36], [-34, 37], [-34, 37]], ['C', [-36, 36], [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [0, 0], [-34, 37], [-34, 37]], ['E', [-37, 34], [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [0, 0], [-37, 37]], ['E', [-37, 34], [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [-37, 37], [0, 0]]],336
5,[[0, 'A', 'A', 'B', 'C', 'D', 'C', 'C', 'E', 'E'], ['A', [0, 0], [-33, 33], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['A', [-33, 33], [0, 0], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['B', [-35, 35], [-35, 35], [0, 0], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['C', [-39, 28], [-39, 28], [-43, 31], [0, 0], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['D', [-35, 28], [-35, 28], [-39, 31], [-32, 36], [0, 0], [-32, 36], [-32, 36], [-30, 37], [-30, 37]], ['C', [-39, 28], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [0, 0], [-36, 36], [-34, 37], [-34, 37]], ['C', [-39, 28], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [0, 0], [-34, 37], [-34, 37]], ['E', [-42, 28], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [0, 0], [-37, 37]], ['E', [-42, 28], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [-37, 37], [0, 0]]],282
6,[[0, 'A', 'A', 'B', 'C', 'D', 'C', 'C', 'E', 'E'], ['A', [0, 0], [-33, 33], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['A', [-33, 33], [0, 0], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['B', [-35, 35], [-35, 35], [0, 0], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['C', [-39, 28], [-39, 28], [-43, 31], [0, 0], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['D', [-35, 28], [-35, 28], [-39, 31], [-32, 36], [0, 0], [-32, 36], [-32, 36], [-30, 37], [-30, 37]], ['C', [-39, 28], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [0, 0], [-36, 36], [-34, 37], [-34, 37]], ['C', [-39, 28], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [0, 0], [-34, 37], [-34, 37]], ['E', [-42, 28], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [0, 0], [-37, 37]], ['E', [-42, 28], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [-37, 37], [0, 0]]],282
7,[[0, 'C', 'B', 'A', 'B', 'C', 'D', 'C', 'C', 'E', 'E'], ['C', [0, 0], [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['B', [-31, 43], [0, 0], [-35, 35], [-38, 38], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['A', [-28, 39], [-35, 35], [0, 0], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['B', [-31, 43], [-38, 38], [-35, 35], [0, 0], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['C', [-36, 36], [-43, 31], [-39, 28], [-43, 31], [0, 0], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['D', [-32, 36], [-39, 31], [-35, 28], [-39, 31], [-32, 36], [0, 0], [-32, 36], [-32, 36], [-30, 37], [-30, 37]], ['C', [-36, 36], [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [0, 0], [-36, 36], [-34, 37], [-34, 37]], ['C', [-36, 36], [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [0, 0], [-34, 37], [-34, 37]], ['E', [-37, 34], [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [0, 0], [-37, 37]], ['E', [-37, 34], [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [-37, 37], [0, 0]]],336
8,[[0, 'B', 'A', 'B', 'C', 'D', 'C', 'C', 'E', 'E'], ['B', [0, 0], [-35, 35], [-38, 38], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['A', [-35, 35], [0, 0], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['B', [-38, 38], [-35, 35], [0, 0], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['C', [-43, 31], [-39, 28], [-43, 31], [0, 0], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['D', [-39, 31], [-35, 28], [-39, 31], [-32, 36], [0, 0], [-32, 36], [-32, 36], [-30, 37], [-30, 37]], ['C', [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [0, 0], [-36, 36], [-34, 37], [-34, 37]], ['C', [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [0, 0], [-34, 37], [-34, 37]], ['E', [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [0, 0], [-37, 37]], ['E', [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [-37, 37], [0, 0]]],472
9,[[0, 'A', 'B', 'C', 'D', 'C', 'C', 'E', 'E'], ['A', [0, 0], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['B', [-35, 35], [0, 0], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['C', [-39, 28], [-43, 31], [0, 0], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['D', [-35, 28], [-39, 31], [-32, 36], [0, 0], [-32, 36], [-32, 36], [-30, 37], [-30, 37]], ['C', [-39, 28], [-43, 31], [-36, 36], [-36, 32], [0, 0], [-36, 36], [-34, 37], [-34, 37]], ['C', [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [0, 0], [-34, 37], [-34, 37]], ['E', [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [0, 0], [-37, 37]], ['E', [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [-37, 37], [0, 0]]],542
10,[[0, 'C', 'B', 'D', 'A', 'A', 'B', 'C', 'D', 'C', 'C', 'E', 'E'], ['C', [0, 0], [-43, 31], [-36, 32], [-39, 28], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [-36, 36], [-33, 37], [-33, 37]], ['B', [-31, 43], [0, 0], [-31, 39], [-35, 35], [-35, 35], [-38, 38], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-28, 44], [-28, 44]], ['D', [-32, 36], [-39, 31], [0, 0], [-35, 28], [-35, 28], [-39, 31], [-32, 36], [-32, 32], [-32, 36], [-32, 36], [-29, 37], [-29, 37]], ['A', [-28, 39], [-35, 35], [-28, 35], [0, 0], [-33, 33], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-27, 42], [-27, 42]], ['A', [-28, 39], [-35, 35], [-28, 35], [-33, 33], [0, 0], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-27, 42], [-27, 42]], ['B', [-31, 43], [-38, 38], [-31, 39], [-35, 35], [-35, 35], [0, 0], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-28, 44], [-28, 44]], ['C', [-36, 36], [-43, 31], [-36, 32], [-39, 28], [-39, 28], [-43, 31], [0, 0], [-36, 32], [-36, 36], [-36, 36], [-33, 37], [-33, 37]], ['D', [-32, 36], [-39, 31], [-32, 32], [-35, 28], [-35, 28], [-39, 31], [-32, 36], [0, 0], [-32, 36], [-32, 36], [-29, 37], [-29, 37]], ['C', [-36, 36], [-43, 31], [-36, 32], [-39, 28], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [0, 0], [-36, 36], [-33, 37], [-33, 37]], ['C', [-36, 36], [-43, 31], [-36, 32], [-39, 28], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [0, 0], [-33, 37], [-33, 37]], ['E', [-37, 33], [-44, 28], [-37, 29], [-42, 27], [-42, 27], [-44, 28], [-37, 33], [-37, 29], [-37, 33], [-37, 33], [0, 0], [-36, 36]], ['E', [-37, 33], [-44, 28], [-37, 29], [-42, 27], [-42, 27], [-44, 28], [-37, 33], [-37, 29], [-37, 33], [-37, 33], [-36, 36], [0, 0]]],226
11,[[0, 'A', 'B', 'C', 'D', 'C', 'C', 'E', 'E'], ['A', [0, 0], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['B', [-35, 35], [0, 0], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['C', [-39, 28], [-43, 31], [0, 0], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['D', [-35, 28], [-39, 31], [-32, 36], [0, 0], [-32, 36], [-32, 36], [-30, 37], [-30, 37]], ['C', [-39, 28], [-43, 31], [-36, 36], [-36, 32], [0, 0], [-36, 36], [-34, 37], [-34, 37]], ['C', [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [0, 0], [-34, 37], [-34, 37]], ['E', [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [0, 0], [-37, 37]], ['E', [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [-37, 37], [0, 0]]],542
12,[[0, 'E', 'A', 'C', 'A', 'B', 'C', 'E'], ['E', [0, 0], [-42, 28], [-37, 34], [-42, 28], [-44, 29], [-37, 34], [-37, 37]], ['A', [-28, 42], [0, 0], [-28, 39], [-33, 33], [-35, 35], [-28, 39], [-28, 42]], ['C', [-34, 37], [-39, 28], [0, 0], [-39, 28], [-43, 31], [-36, 36], [-34, 37]], ['A', [-28, 42], [-33, 33], [-28, 39], [0, 0], [-35, 35], [-28, 39], [-28, 42]], ['B', [-29, 44], [-35, 35], [-31, 43], [-35, 35], [0, 0], [-31, 43], [-29, 44]], ['C', [-34, 37], [-39, 28], [-36, 36], [-39, 28], [-43, 31], [0, 0], [-34, 37]], ['E', [-37, 37], [-42, 28], [-37, 34], [-42, 28], [-44, 29], [-37, 34], [0, 0]]],349
13,[[0, 'C', 'B', 'A', 'B', 'C', 'D', 'C', 'C', 'E', 'E'], ['C', [0, 0], [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['B', [-31, 43], [0, 0], [-35, 35], [-38, 38], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['A', [-28, 39], [-35, 35], [0, 0], [-35, 35], [-28, 39], [-28, 35], [-28, 39], [-28, 39], [-28, 42], [-28, 42]], ['B', [-31, 43], [-38, 38], [-35, 35], [0, 0], [-31, 43], [-31, 39], [-31, 43], [-31, 43], [-29, 44], [-29, 44]], ['C', [-36, 36], [-43, 31], [-39, 28], [-43, 31], [0, 0], [-36, 32], [-36, 36], [-36, 36], [-34, 37], [-34, 37]], ['D', [-32, 36], [-39, 31], [-35, 28], [-39, 31], [-32, 36], [0, 0], [-32, 36], [-32, 36], [-30, 37], [-30, 37]], ['C', [-36, 36], [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [0, 0], [-36, 36], [-34, 37], [-34, 37]], ['C', [-36, 36], [-43, 31], [-39, 28], [-43, 31], [-36, 36], [-36, 32], [-36, 36], [0, 0], [-34, 37], [-34, 37]], ['E', [-37, 34], [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [0, 0], [-37, 37]], ['E', [-37, 34], [-44, 29], [-42, 28], [-44, 29], [-37, 34], [-37, 30], [-37, 34], [-37, 34], [-37, 37], [0, 0]]],336
